ecotype_id,ID,SAMPLE,pop_code,ratio1,ratio2,ratio3,ratio4,ratio5,ratio6,ratio7,ratio8,ratio9,ratio10,ratio11,ratio12,ratio13,ratio14,ratio15,ratio16,ratio17,ratio18,ratio19,ratio20,ratio21
71039,1_27,TOU-A1-27,TOUA1,-1.20305853267695,-0.92973971043625,-6.58380136830546,0.273318822240698,-5.38074283562851,-5.65406165786921,-0.0449930958130279,4.96088145396315,5.00587454977618,5.63517628633279,-4.34339734218554,-5.83703365217361,-8.47549962552853,-7.31743418866461,-2.58487846112913,-0.403544297921308,0.225757438635306,1.78363355370261,2.50198849363378,6.51385273773863,-4.01186424410485
71074,1_89,TOU-A1-89,TOUA1,-1.83418610815253,-1.95057613217098,-7.0115547618032,-0.116390024018452,-5.17736865365067,-5.06097862963222,-1.78653928493741,3.31072539813296,5.09726468307036,5.87248505011042,-3.96881557456699,-5.53862718900356,-7.80911799704961,-7.76147117383449,-2.54781646674568,0.0559739137597858,0.831194280799842,1.78572445932122,2.53387081887241,6.72094639574888,-4.18707557687647
71142,6_48,TOU-A6-48,TOUA6,-0.899894775326406,-0.64156930700057,-6.5417682501505,0.258325468325836,-5.64187347482409,-5.90019894314993,0.293382666753538,5.47748303236112,5.18410036560758,6.27482223301573,-3.88127609463274,-5.04075987487483,-8.73127798519281,-7.53800054311287,-2.61222564583112,-0.346843938473913,0.743877928934241,1.54544946354865,2.97884295788664,7.12275563286026,-4.14391267497361
71095,6_111,TOU-A6-111,TOUA6,-1.95756929868608,-1.75785390254766,-6.99843226280071,0.199715396138422,-5.04086296411463,-5.24057836025305,-0.334118281968607,4.46283935255089,4.7969576345195,5.94004763108292,-3.8466145990334,-5.35852145220705,-8.52512136374278,-6.90167034702531,-2.30442810864423,-0.113956059805959,1.02913393675746,1.73356094159525,2.19082114760216,7.89123914172819,-5.70041799412603
71159,6_64,TOU-A6-64,TOUA6,-2.84968574932491,-3.12478850734489,-7.54415601183925,-0.27510275801998,-4.69447026251434,-4.41936750449436,-2.40849909057104,1.75220491463654,4.16070400520758,5.27028941245573,-4.49903924355119,-5.74050110875993,-7.62251852978222,-7.18133187102834,-2.74552510780079,0.206879898314171,1.31646530556233,1.43727841578518,1.8384787507674,6.29296585234516,-4.45448710157776
71160,6_65,TOU-A6-65,TOUA6,-1.57634858005646,-1.21503020823793,-6.48913135184856,0.361318371818534,-4.91278277179209,-5.27410114361062,-0.799687316693458,4.35463044608959,5.15431776278305,5.89173952961857,-4.00661698937377,-4.77858333484943,-8.12148274451244,-7.34482148114943,-2.55182209018492,0.935150941700045,1.67257270853557,1.81579090114888,3.02072855405653,6.62353601522073,-3.6028074611642
71087,6_104,TOU-A6-104,TOUA6,-2.33504465728179,-2.07137000907686,-7.96027852240732,0.263674648204927,-5.62523386512553,-5.88890851333046,-3.7147416779967,1.12335224851574,4.83809392651244,5.6957189005472,-3.47071561760845,-5.08156476697321,-6.03090821285494,-7.41060523356985,-2.83618595526234,-0.382440827634403,0.475184146400349,2.20112114803685,2.1958420558993,6.52651802072886,-4.33067596482956
71102,6_118,TOU-A6-118,TOUA6,-1.79314133620331,-1.87745699265412,-6.8292188345967,-0.0843156564508171,-5.0360774983934,-4.95176184194258,-2.04580071571575,2.37165515014936,4.41745586586511,5.49037230510261,-3.63492669348372,-5.23958609706976,-6.99606587051168,-7.24872525002412,-2.74695372770819,-0.115852700496544,0.957063738740957,1.68543402603812,2.176599850463,7.65722743445049,-5.48062758398749
71041,1_3,TOU-A1-3,TOUA1,-2.31270580154213,-2.66138427957332,-7.30373419510339,-0.348678478031189,-4.99102839356126,-4.64234991553007,-2.18267550965442,2.3161424416707,4.49881795132512,5.59283221979636,-3.64132516832736,-5.11917363780919,-7.55838495005905,-7.42835465817134,-2.58085822881503,0.209711238476824,1.30372550694807,1.91280071799471,2.54237603015882,7.49473036027191,-4.95235433011309
71047,1_4,TOU-A1-4,TOUA1,-1.19255424726618,-1.50069329412343,-6.92812581945036,-0.308139046857249,-5.73557157218418,-5.42743252532693,-0.0851023817330973,4.38206881904852,4.46717120078162,5.68010291207509,-4.02155422711001,-5.32405328498557,-8.7162438731639,-7.60879200763082,-2.83348175999195,-0.520654319109363,0.692277392184111,1.38731782220935,2.37088224806241,6.58867637003723,-4.21779412197482
71010,1_115,TOU-A1-115,TOUA1,-1.17967072524056,-0.419626796571874,-7.00942337245889,0.760043928668684,-5.82975264721833,-6.58979657588702,0.396851490681901,5.93218426213386,5.53533277145196,6.16307470602881,-3.53068759261188,-4.84427144828326,-9.19276170797737,-7.61623949205491,-2.84095064927164,-0.323359718618589,0.304382215958269,1.28437620587456,2.12369606585546,6.66951307026661,-4.54581700441115
71148,6_53,TOU-A6-53,TOUA6,-2.70076067194661,-2.33271725574985,-7.06753994575782,0.368043416196761,-4.36677927381121,-4.73482269000797,-2.1322281946547,2.93422182072063,5.06645001537533,5.78549450808388,-3.82009817237789,-5.35139822755676,-7.00725924292581,-6.4387267656339,-1.74032016645533,-0.0609986841360399,0.658045808572509,1.74272851800107,2.20010613693597,6.57399182767067,-4.3738856907347
71064,1_77,TOU-A1-77,TOUA1,-2.18598447582239,-2.51628701958161,-7.12579001534449,-0.330302543759228,-4.9398055395221,-4.60950299576287,-1.94362997394556,2.38407341269996,4.32770338664552,5.18191855631215,-3.71294430454909,-5.22341085350972,-7.33913793084348,-7.09678342896665,-2.43877749856191,-0.293261977671006,0.560953191995628,1.12173972756251,1.97201605316391,6.54046745268896,-4.56845139952506
71097,6_113,TOU-A6-113,TOUA6,-1.57334373516691,-0.909775941847447,-6.91531594585597,0.663567793319462,-5.34197221068906,-6.00554000400853,-0.0411188480190412,4.96596943508928,5.00708828310832,5.59229053386334,-4.5534975582394,-5.65300411350227,-8.50204966015824,-6.96982477301037,-2.62630428322152,-0.530221641309047,0.0549806094459778,1.4639959146048,2.50651724349624,7.57954391006766,-5.07302666657142
71167,6_71,TOU-A6-71,TOUA6,-1.07389246261578,-1.35685402344168,-6.97926046244414,-0.282961560825899,-5.90536799982836,-5.62240643900246,0.0398260388657787,4.91955993394757,4.87973389508179,5.88041164514569,-3.92324689445616,-5.16525799529834,-8.51198166399617,-7.39826316251462,-2.23556770660692,-0.495536874585285,0.505140875478611,1.42596510370639,2.78713027572221,8.38497323592213,-5.59784296019992
71086,6_103,TOU-A6-103,TOUA6,-1.50698095637138,-0.871527125710507,-6.98971132372684,0.635453830660877,-5.48273036735545,-6.11818419801633,-0.11351133064244,4.36916683045665,4.48267816109909,5.57812964417003,-3.65639289928319,-5.20961579805712,-8.43522569870839,-7.04175607297944,-3.19453174254123,-0.397952980058645,0.697498503012292,1.19003966696812,1.89748653970017,6.19181478619906,-4.29432824649889
71121,6_29,TOU-A6-29,TOUA6,-2.31345659827655,-2.78976692506852,-6.51156012256137,-0.476310326791969,-4.19810352428482,-3.72179319749285,-2.30756288113908,2.00318835525377,4.31075123639286,5.4686490339798,-3.14482766068526,-4.25523753382079,-6.84810006108856,-6.84220634395109,-2.05514478076627,-0.060796318603054,1.09710147898389,2.03077868763472,2.55738810264883,6.43921588709357,-3.88182778444474
71060,1_7,TOU-A1-7,TOUA1,-1.03911217696428,-0.815051348941305,-6.449402672011,0.224060828022974,-5.41029049504672,-5.63435132306969,-0.209296421846955,4.64957479267461,4.85887121452156,5.58964504930089,-4.00828734692593,-4.56436221789198,-8.27445068135577,-7.44463492623845,-2.80982453973986,-0.44110136715512,0.289672467624207,1.63600232099436,2.53230919191417,6.37333444292659,-3.84102525101242
71109,6_18,TOU-A6-18,TOUA6,-0.249745929975045,-0.0637115705283006,-6.32944590241519,0.186034359446745,-6.07969997244015,-6.26573433188689,-0.149353073674623,4.53400194364223,4.68335501731685,5.47038173029619,-3.87658014376267,-5.39441259956,-8.27633354843571,-8.17594069213529,-3.67862003426518,-0.414743521997296,0.372283190982042,1.60766807716323,2.6652007061576,6.7791165343089,-4.1139158281513
71138,6_44,TOU-A6-44,TOUA6,-2.40038856017552,-2.80000806931094,-7.58417298562301,-0.39961950913542,-5.18378442544749,-4.78416491631207,-2.10297071703923,2.39813949154858,4.50111020858781,5.00808593280224,-4.28819125375488,-5.97707836400947,-7.89930281503277,-7.60188497189647,-2.70115525417324,-0.140008707457173,0.366967016757259,1.34913435170658,1.53646843171889,6.79203469775105,-5.25556626603216
71050,1_47,TOU-A1-47,TOUA1,-2.81711886235387,-2.28352691720631,-7.39736029402452,0.533591945147566,-4.58024143167065,-5.11383337681822,-2.12626830895555,2.66055691467408,4.78682522362963,5.62500955892168,-4.04860161788327,-5.67399884625523,-7.37954381020711,-6.6886932568088,-2.43545997832673,0.138983211559608,0.977167546851657,1.17108546821389,2.30900133589287,7.11274890510142,-4.80374756920854
71161,6_66,TOU-A6-66,TOUA6,-3.54030045847255,-3.34763774897918,-7.72649160870128,0.192662709493366,-4.18619115022874,-4.3788538597221,-5.80880531268442,-1.20292262294066,4.60588268974376,5.6987066529042,-3.45356695749006,-4.96884078823547,-4.37515924312522,-6.64366409733709,-2.2304441170867,-0.165536644795957,0.927287318364484,2.4342896265625,3.06254848073437,6.45187980134205,-3.38933132060768
71093,6_11,TOU-A6-11,TOUA6,-0.993314619586969,-1.47108796307283,-6.59874504017815,-0.477773343485864,-5.60543042059118,-5.12765707710532,-0.0967765460563144,4.3962159869761,4.49299253303242,5.48552536554653,-4.2955759629548,-4.9920151638046,-8.54304083047678,-7.64650275694613,-2.67573688042785,-0.513918632221053,0.478614200293059,1.50058808269928,2.27543853621395,6.07538232381335,-3.79994378759939
71147,6_52,TOU-A6-52,TOUA6,-3.13571261775556,-2.96545605303201,-7.205413347681,0.170256564723547,-4.06970072992544,-4.23995729464899,-1.93385539711202,2.33876480674486,4.27262020385688,5.25943387228398,-3.832897407587,-5.16719242157471,-7.64876176931237,-6.44690454866883,-2.3445409095355,-0.218717095004551,0.768096573422555,0.980679352805036,2.05259159587005,7.14984002488128,-5.09724842901123
71111,6_2,TOU-A6-2,TOUA6,-0.518481135611405,-0.808493041256857,-6.60198619381396,-0.290011905645452,-6.08350505820256,-5.79349315255711,-0.136535030751857,4.5359459917988,4.67248102255066,5.40526413515003,-5.07790682887551,-5.28610765283909,-8.34947931647127,-7.96753321161172,-3.00504028341561,-0.505948862463793,0.226834250135578,1.45832440143561,2.71211170883688,6.91150878843148,-4.19939707959461
71106,6_15,TOU-A6-15,TOUA6,-0.843701625068202,-0.760887414756901,-6.37163121975685,0.0828142103113007,-5.52792959468864,-5.61074380499995,-0.150558639065789,4.42290559506043,4.57346423412622,5.56064578169847,-3.77969650604575,-5.07279714200854,-8.32161028304802,-7.62846729704561,-3.13781727323069,-0.471247031702639,0.515934515869613,1.22596296699352,2.44486114383714,6.76275568838907,-4.31789454455194
71044,1_37,TOU-A1-37,TOUA1,-2.68690057587327,-2.25811036904628,-7.20064488530871,0.428790206826988,-4.51374430943544,-4.94253451626243,-1.52623437485037,3.42909788224843,4.9553322570988,6.00105948976942,-4.11172689199855,-5.61636712735447,-8.11295801441303,-6.95229181339013,-2.42574976311831,-0.276527846592214,0.769199386078397,1.99120776689565,2.52086530036368,6.35007675974387,-3.82921145938018
71038,1_26,TOU-A1-26,TOUA1,-1.86419386788006,-2.61936075830043,-7.05353454875425,-0.755166890420368,-5.18934068087418,-4.43417379045382,-2.11788441033803,2.24558028852452,4.36346469886255,5.5485166204419,-3.44040081172922,-4.79652232704239,-7.28002082523094,-7.53371136768891,-2.41507977840599,-0.0913940574396038,1.09365786413974,1.84001040424893,2.63823791884406,7.23089733399291,-4.59265941514885
71182,6_85,TOU-A6-85,TOUA6,-3.08710637559466,-3.32155016561946,-7.28954713560731,-0.234443790024797,-4.20244076001264,-3.96799696998784,-3.97015562990026,0.434730378785656,4.40488600868592,5.35112680924893,-4.31471748942256,-5.22574485249271,-5.94422451639227,-6.82727377069787,-2.18794397198716,0.0111212135092316,0.957362014072246,1.70639764345022,2.30102158104316,7.25118115636915,-4.95015957532599
71021,1_129,TOU-A1-129,TOUA1,-0.518881815591076,0.679576392178237,-6.76470979209125,1.19845820776931,-6.24582797650017,-7.44428618426948,0.418077132534751,5.76136684186316,5.34328970932841,6.5697686477611,-4.30565072652472,-5.67320064143269,-8.70436339314989,-7.76740444502406,-3.62257294346496,-0.39307807647164,0.833400861961049,1.25987389082185,1.40609978204624,6.68277792434928,-5.27667814230304
71056,1_65,TOU-A1-65,TOUA1,-3.01544940584497,-2.47351064451736,-7.19643405956153,0.541938761327613,-4.18098465371656,-4.72292341504417,-2.09822171979363,2.55206846439097,4.6502901841846,5.73398249474533,-3.47949678576777,-5.16032449761711,-7.55923210446087,-6.64200441840953,-2.53365299555254,0.132698615915993,1.21639092647673,0.85410426527654,2.65547324270653,7.50413828527425,-4.84866504256772
71027,1_138,TOU-A1-138,TOUA1,-2.34388201609145,-3.06524145622128,-8.71228529488755,-0.721359440129831,-6.3684032787961,-5.64704383866627,-3.68829649907514,0.377088010086547,4.06538450916168,5.06152898619745,-3.96602173555724,-5.73556985387728,-5.995496940435,-7.33991142341869,-2.55316747412717,-0.370564193068531,0.625580283967231,2.24966842977429,2.6107084388488,6.86058249563795,-4.24987405678915
71172,6_76,TOU-A6-76,TOUA6,-0.553514612995702,-0.784209507712997,-6.57882678154549,-0.230694894717295,-6.02531216854979,-5.7946172738325,-0.115136084182332,4.47331654816971,4.58845263235205,5.98750258641196,-3.9444679745265,-5.04568992416696,-8.16168094790979,-7.72330241909642,-2.90415489202708,-0.281332206075984,1.11771774798393,1.94472215692123,2.24954342643591,7.42430837279565,-5.17476494635974
71090,6_107,TOU-A6-107,TOUA6,-1.28031463940731,-0.500928781161215,-6.78845280767321,0.779385858246094,-5.5081381682659,-6.28752402651199,0.152248961283073,5.59348640646341,5.44123744518034,6.33728907038327,-3.35996999026554,-5.21962080661283,-8.37635587920193,-6.94379227851155,-2.28194069157731,-0.248345731804374,0.647705893398561,1.42354374895299,2.48569923969842,6.71120314494258,-4.22550390524416
71034,1_18,TOU-A1-18,TOUA1,-2.17018168405649,-2.21464769267839,-7.07333103467087,-0.0444660086218984,-4.90314935061437,-4.85868334199247,-2.1113847990762,2.46758261215265,4.57896741122885,5.29948786961323,-4.2838354791812,-5.77172516006219,-7.34626946300938,-7.28747257802908,-2.66403915817833,0.0845817091459631,0.805102167530339,1.80383953421954,2.67571483959742,7.50010777338259,-4.82439293378516
71125,6_32,TOU-A6-32,TOUA6,-3.48616314034066,-3.25143451473809,-7.38371230888604,0.234728625602569,-3.89754916854538,-4.13227779414795,-2.31901149825617,2.09934793574919,4.41835943400536,5.54332111187954,-3.50959035820057,-5.11885900676443,-7.39080749420782,-6.22365585212332,-2.04002504372053,0.058926835730529,1.18388851360471,2.03940340525823,1.89193813076737,6.79257679171786,-4.90063866095049
71088,6_105,TOU-A6-105,TOUA6,-2.39811260569804,-2.36914026307952,-7.83887859287814,0.0289723426185247,-5.44076598718009,-5.46973832979862,-3.93983904912425,0.865130288602145,4.8049693377264,5.70817591471857,-3.52248428459418,-4.95714454194258,-5.87493893344707,-7.41666537687328,-2.64066838176541,-0.299982495849822,0.603224081142349,2.33195203277142,2.35313935668538,6.69341415628406,-4.34027479959868
71146,6_51,TOU-A6-51,TOUA6,-0.310240965709132,-0.986336089954423,-6.20417810658633,-0.676095124245292,-5.8939371408772,-5.2178420166319,-0.248191204265956,4.368091291899,4.61628249616495,5.82509631300288,-3.87580634070416,-4.880329751057,-8.02236317107264,-7.96031340962946,-2.66793578921922,-0.508673159444219,0.70014065739371,1.455939403041,2.35238918936112,5.86454046361158,-3.51215127425046
71078,1_93,TOU-A1-93,TOUA1,-1.60895901971947,-1.22500630647741,-6.79156192108054,0.38395271324206,-5.18260290136107,-5.56655561460313,0.0226684862097628,4.8583066254809,4.83563813927114,5.73079535066531,-3.3781652771412,-4.7731996741214,-8.47083585372971,-6.83920834780048,-2.3875229217714,-0.165567065894829,0.729590145499339,2.43792071145758,2.46331161761153,7.59978604100262,-5.13647442339109
71174,6_78,TOU-A6-78,TOUA6,-1.23162739447132,-1.41761266065825,-6.28060074405476,-0.185985266186927,-5.04897334958344,-4.86298808339651,-1.01901337021133,3.94473975663095,4.96375312684228,5.80296325261485,-3.82260489867145,-5.30610339200942,-8.00367825996609,-7.79106423570609,-2.64132584267689,1.00615753599282,1.84536766176539,1.35290493995377,1.25593706017182,6.48094450313085,-5.22500744295903
71104,6_13,TOU-A6-13,TOUA6,-0.99202221661035,-1.09361832882538,-6.58291499289058,-0.101596112215033,-5.59089277628023,-5.4892966640652,-0.138136954610898,4.66745248843657,4.80558944304747,5.61064984517056,-4.03894318278835,-5.33750405186217,-8.71026219686629,-7.85637693486684,-2.94919137960433,-0.370429890083278,0.434630512039809,1.54101153246184,2.47576907293332,6.06438953823684,-3.58862046530352
71063,1_75,TOU-A1-75,TOUA1,-6.30859807847501,-3.52508780420194,-6.62435089201372,2.78351027427307,-0.315752813538716,-3.09926308781179,-2.11075768205945,3.27742044158856,5.388178123648,6.37533950969965,-2.65133201667641,-3.93942730047886,-6.92927866057378,-2.73143826415821,-0.126770414783283,0.0244071706742051,1.01156855672585,1.35437682066292,0.763361568005881,5.34331271009312,-4.57995114208724
71122,6_3,TOU-A6-3,TOUA6,-3.35984409820966,-3.47092516385232,-6.90770858996501,-0.111081065642661,-3.54786449175536,-3.43678342611269,-3.02998114931344,1.6190576202273,4.64903876954074,5.85097501008456,-3.74004714908786,-5.00049425054809,-7.41535691376517,-7.08549396486896,-2.32537412968556,1.16796246612576,2.36989870666958,1.5338547118378,1.65209613057162,6.90868816355696,-5.25659203298533
71105,6_14,TOU-A6-14,TOUA6,-1.25660411743451,-1.31133813501077,-6.77174862767317,-0.0547340175762576,-5.51514451023865,-5.4604104926624,-0.133819847700455,4.61338585423709,4.74720570193754,5.5144401055419,-3.94730407630219,-5.76649595498462,-8.60962214115979,-7.48683787142573,-2.68489815191193,-0.365522112309498,0.401712291294856,1.18338807497266,2.24159298869604,6.04324412618974,-3.8016511374937
71165,6_7,TOU-A6-7,TOUA6,-1.99800233144525,-1.33266260684828,-7.35442748190726,0.665339724596975,-5.35642515046201,-6.02176487505898,-0.676693050898772,3.80771762756332,4.48441067846209,5.64369959866328,-4.3299698194097,-5.65312997752797,-8.79440261328484,-7.47309333273836,-3.65402237887324,-0.364572516376966,0.794716403824223,1.64586617578221,2.26338209903575,6.63334138884051,-4.36995928980476
71176,6_8,TOU-A6-8,TOUA6,-2.27916987571119,-1.98742167490238,-6.54777821225604,0.291748200808813,-4.26860833654485,-4.56035653735367,-2.1330471575521,2.69036011141715,4.82340726896925,6.04109439744896,-3.99073907845969,-5.58890970897526,-7.4522826693343,-7.3061599511752,-2.77450088301476,0.766226052526434,1.98391318100614,1.14819576443518,1.84913479228943,7.10090206360193,-5.2517672713125
71103,6_12,TOU-A6-12,TOUA6,-1.32275204035912,-1.25768224667765,-6.81134198305457,0.06506979368147,-5.48858994269546,-5.55365973637693,-0.0850475904988467,4.80890159489465,4.89394918539349,5.59293847152888,-4.41610071584076,-5.57386661833003,-8.72825622406216,-7.49055177420189,-2.66167238248986,-0.442252861211594,0.256736424923794,1.30738412188286,2.55766758929952,6.97921004240344,-4.42154245310392
71139,6_45,TOU-A6-45,TOUA6,-2.6285208792254,-3.2646253034736,-7.35146133245116,-0.636104424248206,-4.72294045322576,-4.08683602897755,-2.16352568919108,2.26651414928487,4.43003983847594,5.32878347909995,-3.90755311832156,-5.31238145734689,-7.99199062416798,-7.52699543413366,-2.46085117140951,0.137757948725634,1.03650158934964,1.57149829465636,2.167266898887,7.11241618537548,-4.94514928648848
71031,1_15,TOU-A1-15,TOUA1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
71190,6_92,TOU-A6-92,TOUA6,-2.92047500040381,-2.50801272236299,-7.91082107824833,0.412462278040823,-4.99034607784452,-5.40280835588534,-4.62085946134203,-0.193717839189735,4.42714162215229,5.48918516325034,-3.53966850172002,-4.85131252919341,-5.12086421515039,-6.82124867608861,-2.80656933197714,-0.465263163894709,0.596780377203344,0.763562883808957,1.84418813362085,7.12315519002658,-5.27896705640573
71048,1_41,TOU-A1-41,TOUA1,-1.93791808764154,-1.6206146808617,-7.81799789654072,0.317303406779834,-5.88007980889919,-6.19738321567902,-1.4984980717453,3.86506701886785,5.36356509061315,6.21096871120598,-3.50479497021559,-5.10720091484809,-7.76914607613615,-7.32972606023991,-2.28346437640659,0.11856266672509,0.965966287317919,1.64985961494926,2.31891820231376,6.73185927591645,-4.41294107360268
71096,6_112,TOU-A6-112,TOUA6,-1.38770159255324,-0.691866847622933,-6.4294770010783,0.69583474493031,-5.04177540852506,-5.73761015345537,-0.102633067930327,4.93059000393704,5.03322307186737,5.7788671786868,-3.89141328653537,-5.23190663263827,-7.95696748523425,-6.67189896061133,-2.33451063367427,-0.525071427491022,0.220572679328402,1.33054761663547,2.64557941194141,7.2222609699209,-4.57668155797949
71134,6_40,TOU-A6-40,TOUA6,-1.65791238646524,-2.15396893617507,-7.04631848396867,-0.496056549709826,-5.38840609750343,-4.8923495477936,-0.0898054403559592,4.53391674641279,4.62372218676875,5.56826011327947,-3.85767410040779,-4.86926354280274,-8.95957749376756,-7.39147054765827,-2.2716918111797,-0.494675104051592,0.449862822459129,0.625059384936753,1.75332593730209,5.93342254764004,-4.18009661033795
71004,1_109,TOU-A1-109,TOUA1,-1.06589836999261,-0.30667918021508,-6.99429273011184,0.759219189777529,-5.92839436011923,-6.68761354989676,0.222683180220076,5.44331627378987,5.22063309356979,6.11016704568129,-3.59234705479358,-5.19709787520378,-8.63901655770333,-7.35043500749064,-2.88902110369837,-0.261554442980262,0.627979509131235,1.45447101018051,2.17263260562294,6.59903830797988,-4.42640570235694
71081,6_1,TOU-A6-1,TOUA6,-3.59666702926415,-3.93221369917361,-7.48915023605289,-0.335546669909456,-3.89248320678874,-3.55693653687928,-2.33341959770368,1.82339996364273,4.1568195613464,5.22048218374791,-3.89278570805629,-5.44893298840883,-7.84897869836761,-6.58573126680713,-2.09336503555127,-0.186830685528685,0.876831936872824,1.59589545734972,1.54267742681727,6.88712011839291,-5.34444269157564
